awardYear,category,categoryFullName,dateAwarded,prizeAmount,prizeAmountAdjusted,linksHref,laureateID,laureateName,laureateSortOrder
1994,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1994-10-10,7000000,10477801,https://api.nobelprize.org/2/nobelPrize/med/1994,451,Martin Rodbell,2
1995,Chemistry,The Nobel Prize in Chemistry,1995-10-11,7200000,10510515,https://api.nobelprize.org/2/nobelPrize/che/1995,281,Paul J. Crutzen,1
1995,Chemistry,The Nobel Prize in Chemistry,1995-10-11,7200000,10510515,https://api.nobelprize.org/2/nobelPrize/che/1995,282,Mario J. Molina,2
1995,Chemistry,The Nobel Prize in Chemistry,1995-10-11,7200000,10510515,https://api.nobelprize.org/2/nobelPrize/che/1995,283,F. Sherwood Rowland,3
1995,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1995-10-10,7200000,10510515,https://api.nobelprize.org/2/nobelPrize/eco/1995,714,Robert E. Lucas Jr.,1
1995,Literature,The Nobel Prize in Literature,1995-10-05,7200000,10510515,https://api.nobelprize.org/2/nobelPrize/lit/1995,672,Seamus Heaney,1
1995,Peace,The Nobel Peace Prize,1995-10-13,7200000,10510515,https://api.nobelprize.org/2/nobelPrize/pea/1995,560,Joseph Rotblat,1
1995,Peace,The Nobel Peace Prize,1995-10-13,7200000,10510515,https://api.nobelprize.org/2/nobelPrize/pea/1995,561,,2
1995,Physics,The Nobel Prize in Physics,1995-10-11,7200000,10510515,https://api.nobelprize.org/2/nobelPrize/phy/1995,147,Martin L. Perl,1
1995,Physics,The Nobel Prize in Physics,1995-10-11,7200000,10510515,https://api.nobelprize.org/2/nobelPrize/phy/1995,148,Frederick Reines,2
1995,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1995-10-09,7200000,10510515,https://api.nobelprize.org/2/nobelPrize/med/1995,452,Edward B. Lewis,1
1995,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1995-10-09,7200000,10510515,https://api.nobelprize.org/2/nobelPrize/med/1995,453,Christiane Nüsslein-Volhard,2
1995,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1995-10-09,7200000,10510515,https://api.nobelprize.org/2/nobelPrize/med/1995,454,Eric F. Wieschaus,3
1996,Chemistry,The Nobel Prize in Chemistry,1996-10-09,7400000,10750752,https://api.nobelprize.org/2/nobelPrize/che/1996,284,Robert F. Curl Jr.,1
1996,Chemistry,The Nobel Prize in Chemistry,1996-10-09,7400000,10750752,https://api.nobelprize.org/2/nobelPrize/che/1996,285,Sir Harold Kroto,2
1996,Chemistry,The Nobel Prize in Chemistry,1996-10-09,7400000,10750752,https://api.nobelprize.org/2/nobelPrize/che/1996,286,Richard E. Smalley,3
1996,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1996-10-08,7400000,10750752,https://api.nobelprize.org/2/nobelPrize/eco/1996,715,James A. Mirrlees,1
1996,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1996-10-08,7400000,10750752,https://api.nobelprize.org/2/nobelPrize/eco/1996,716,William Vickrey,2
1996,Literature,The Nobel Prize in Literature,1996-10-03,7400000,10750752,https://api.nobelprize.org/2/nobelPrize/lit/1996,673,Wisława Szymborska,1
1996,Peace,The Nobel Peace Prize,1996-10-11,7400000,10750752,https://api.nobelprize.org/2/nobelPrize/pea/1996,562,Carlos Filipe Ximenes Belo,1
1996,Peace,The Nobel Peace Prize,1996-10-11,7400000,10750752,https://api.nobelprize.org/2/nobelPrize/pea/1996,563,José Ramos-Horta,2
1996,Physics,The Nobel Prize in Physics,1996-10-09,7400000,10750752,https://api.nobelprize.org/2/nobelPrize/phy/1996,149,David M. Lee,1
1996,Physics,The Nobel Prize in Physics,1996-10-09,7400000,10750752,https://api.nobelprize.org/2/nobelPrize/phy/1996,150,Douglas D. Osheroff,2
1996,Physics,The Nobel Prize in Physics,1996-10-09,7400000,10750752,https://api.nobelprize.org/2/nobelPrize/phy/1996,151,Robert C. Richardson,3
1996,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1996-10-07,7400000,10750752,https://api.nobelprize.org/2/nobelPrize/med/1996,455,Peter C. Doherty,1
1996,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1996-10-07,7400000,10750752,https://api.nobelprize.org/2/nobelPrize/med/1996,456,Rolf M. Zinkernagel,2
1997,Chemistry,The Nobel Prize in Chemistry,1997-10-15,7500000,10844112,https://api.nobelprize.org/2/nobelPrize/che/1997,287,Paul D. Boyer,1
1997,Chemistry,The Nobel Prize in Chemistry,1997-10-15,7500000,10844112,https://api.nobelprize.org/2/nobelPrize/che/1997,288,John E. Walker,2
1997,Chemistry,The Nobel Prize in Chemistry,1997-10-15,7500000,10844112,https://api.nobelprize.org/2/nobelPrize/che/1997,289,Jens C. Skou,3
1997,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1997-10-14,7500000,10844112,https://api.nobelprize.org/2/nobelPrize/eco/1997,717,Robert C. Merton,1
1997,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1997-10-14,7500000,10844112,https://api.nobelprize.org/2/nobelPrize/eco/1997,718,Myron Scholes,2
1997,Literature,The Nobel Prize in Literature,1997-10-09,7500000,10844112,https://api.nobelprize.org/2/nobelPrize/lit/1997,674,Dario Fo,1
1997,Peace,The Nobel Peace Prize,1997-10-10,7500000,10844112,https://api.nobelprize.org/2/nobelPrize/pea/1997,564,,1
1997,Peace,The Nobel Peace Prize,1997-10-10,7500000,10844112,https://api.nobelprize.org/2/nobelPrize/pea/1997,565,Jody Williams,2
1997,Physics,The Nobel Prize in Physics,1997-10-15,7500000,10844112,https://api.nobelprize.org/2/nobelPrize/phy/1997,152,Steven Chu,1
1997,Physics,The Nobel Prize in Physics,1997-10-15,7500000,10844112,https://api.nobelprize.org/2/nobelPrize/phy/1997,153,Claude Cohen-Tannoudji,2
1997,Physics,The Nobel Prize in Physics,1997-10-15,7500000,10844112,https://api.nobelprize.org/2/nobelPrize/phy/1997,154,William D. Phillips,3
1997,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1997-10-06,7500000,10844112,https://api.nobelprize.org/2/nobelPrize/med/1997,457,Stanley B. Prusiner,1
1998,Chemistry,The Nobel Prize in Chemistry,1998-10-13,7600000,11003681,https://api.nobelprize.org/2/nobelPrize/che/1998,290,Walter Kohn,1
1998,Chemistry,The Nobel Prize in Chemistry,1998-10-13,7600000,11003681,https://api.nobelprize.org/2/nobelPrize/che/1998,291,John Pople,2
1998,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1998-10-14,7600000,11003681,https://api.nobelprize.org/2/nobelPrize/eco/1998,719,Amartya Sen,1
1998,Literature,The Nobel Prize in Literature,1998-10-08,7600000,11003681,https://api.nobelprize.org/2/nobelPrize/lit/1998,675,José Saramago,1
1998,Peace,The Nobel Peace Prize,1998-10-16,7600000,11003681,https://api.nobelprize.org/2/nobelPrize/pea/1998,566,John Hume,1
1998,Peace,The Nobel Peace Prize,1998-10-16,7600000,11003681,https://api.nobelprize.org/2/nobelPrize/pea/1998,567,David Trimble,2
1998,Physics,The Nobel Prize in Physics,1998-10-13,7600000,11003681,https://api.nobelprize.org/2/nobelPrize/phy/1998,155,Robert B. Laughlin,1
1998,Physics,The Nobel Prize in Physics,1998-10-13,7600000,11003681,https://api.nobelprize.org/2/nobelPrize/phy/1998,156,Horst L. Störmer,2
1998,Physics,The Nobel Prize in Physics,1998-10-13,7600000,11003681,https://api.nobelprize.org/2/nobelPrize/phy/1998,157,Daniel C. Tsui,3
1998,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1998-10-12,7600000,11003681,https://api.nobelprize.org/2/nobelPrize/med/1998,458,Robert F. Furchgott,1
1998,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1998-10-12,7600000,11003681,https://api.nobelprize.org/2/nobelPrize/med/1998,459,Louis J. Ignarro,2
1998,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1998-10-12,7600000,11003681,https://api.nobelprize.org/2/nobelPrize/med/1998,460,Ferid Murad,3
1999,Chemistry,The Nobel Prize in Chemistry,1999-10-12,7900000,11383718,https://api.nobelprize.org/2/nobelPrize/che/1999,292,Ahmed Zewail,1
1999,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1999-10-13,7900000,11383718,https://api.nobelprize.org/2/nobelPrize/eco/1999,720,Robert Mundell,1
1999,Literature,The Nobel Prize in Literature,1999-09-30,7900000,11383718,https://api.nobelprize.org/2/nobelPrize/lit/1999,676,Günter Grass,1
1999,Peace,The Nobel Peace Prize,1999-10-15,7900000,11383718,https://api.nobelprize.org/2/nobelPrize/pea/1999,568,,1
1999,Physics,The Nobel Prize in Physics,1999-10-12,7900000,11383718,https://api.nobelprize.org/2/nobelPrize/phy/1999,158,Gerardus 't Hooft,1
1999,Physics,The Nobel Prize in Physics,1999-10-12,7900000,11383718,https://api.nobelprize.org/2/nobelPrize/phy/1999,159,Martinus J.G. Veltman,2
1999,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1999-10-11,7900000,11383718,https://api.nobelprize.org/2/nobelPrize/med/1999,461,Günter Blobel,1
2000,Chemistry,The Nobel Prize in Chemistry,2000-10-10,9000000,12838146,https://api.nobelprize.org/2/nobelPrize/che/2000,729,Alan Heeger,1
2000,Chemistry,The Nobel Prize in Chemistry,2000-10-10,9000000,12838146,https://api.nobelprize.org/2/nobelPrize/che/2000,730,Alan MacDiarmid,2
2000,Chemistry,The Nobel Prize in Chemistry,2000-10-10,9000000,12838146,https://api.nobelprize.org/2/nobelPrize/che/2000,731,Hideki Shirakawa,3
2000,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2000-10-11,9000000,12838146,https://api.nobelprize.org/2/nobelPrize/eco/2000,732,James J. Heckman,1
2000,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2000-10-11,9000000,12838146,https://api.nobelprize.org/2/nobelPrize/eco/2000,733,Daniel L. McFadden,2
2000,Literature,The Nobel Prize in Literature,2000-10-12,9000000,12838146,https://api.nobelprize.org/2/nobelPrize/lit/2000,734,Gao Xingjian,1
2000,Peace,The Nobel Peace Prize,2000-10-13,9000000,12838146,https://api.nobelprize.org/2/nobelPrize/pea/2000,725,Kim Dae-jung,1
2000,Physics,The Nobel Prize in Physics,2000-10-10,9000000,12838146,https://api.nobelprize.org/2/nobelPrize/phy/2000,726,Zhores Alferov,1
2000,Physics,The Nobel Prize in Physics,2000-10-10,9000000,12838146,https://api.nobelprize.org/2/nobelPrize/phy/2000,727,Herbert Kroemer,2
2000,Physics,The Nobel Prize in Physics,2000-10-10,9000000,12838146,https://api.nobelprize.org/2/nobelPrize/phy/2000,728,Jack Kilby,3
2000,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2000-10-09,9000000,12838146,https://api.nobelprize.org/2/nobelPrize/med/2000,722,Arvid Carlsson,1
2000,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2000-10-09,9000000,12838146,https://api.nobelprize.org/2/nobelPrize/med/2000,723,Paul Greengard,2
2000,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2000-10-09,9000000,12838146,https://api.nobelprize.org/2/nobelPrize/med/2000,724,Eric Kandel,3
2001,Chemistry,The Nobel Prize in Chemistry,2001-10-10,10000000,13927869,https://api.nobelprize.org/2/nobelPrize/che/2001,741,William Knowles,1
2001,Chemistry,The Nobel Prize in Chemistry,2001-10-10,10000000,13927869,https://api.nobelprize.org/2/nobelPrize/che/2001,742,Ryoji Noyori,2
2001,Chemistry,The Nobel Prize in Chemistry,2001-10-10,10000000,13927869,https://api.nobelprize.org/2/nobelPrize/che/2001,743,K. Barry Sharpless,3
2001,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2001-10-10,10000000,13927869,https://api.nobelprize.org/2/nobelPrize/eco/2001,744,George A. Akerlof,1
2001,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2001-10-10,10000000,13927869,https://api.nobelprize.org/2/nobelPrize/eco/2001,745,A. Michael Spence,2
2001,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2001-10-10,10000000,13927869,https://api.nobelprize.org/2/nobelPrize/eco/2001,746,Joseph E. Stiglitz,3
2001,Literature,The Nobel Prize in Literature,2001-10-11,10000000,13927869,https://api.nobelprize.org/2/nobelPrize/lit/2001,747,V. S. Naipaul,1
2001,Peace,The Nobel Peace Prize,2001-10-12,10000000,13927869,https://api.nobelprize.org/2/nobelPrize/pea/2001,748,,1
2001,Peace,The Nobel Peace Prize,2001-10-12,10000000,13927869,https://api.nobelprize.org/2/nobelPrize/pea/2001,749,Kofi Annan,2
2001,Physics,The Nobel Prize in Physics,2001-10-09,10000000,13927869,https://api.nobelprize.org/2/nobelPrize/phy/2001,738,Eric Cornell,1
2001,Physics,The Nobel Prize in Physics,2001-10-09,10000000,13927869,https://api.nobelprize.org/2/nobelPrize/phy/2001,739,Wolfgang Ketterle,2
2001,Physics,The Nobel Prize in Physics,2001-10-09,10000000,13927869,https://api.nobelprize.org/2/nobelPrize/phy/2001,740,Carl Wieman,3
2001,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2001-10-08,10000000,13927869,https://api.nobelprize.org/2/nobelPrize/med/2001,735,Leland Hartwell,1
2001,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2001-10-08,10000000,13927869,https://api.nobelprize.org/2/nobelPrize/med/2001,736,Tim Hunt,2
2001,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2001-10-08,10000000,13927869,https://api.nobelprize.org/2/nobelPrize/med/2001,737,Sir Paul Nurse,3
2002,Chemistry,The Nobel Prize in Chemistry,2002-10-09,10000000,13632863,https://api.nobelprize.org/2/nobelPrize/che/2002,756,John B. Fenn,1
2002,Chemistry,The Nobel Prize in Chemistry,2002-10-09,10000000,13632863,https://api.nobelprize.org/2/nobelPrize/che/2002,757,Koichi Tanaka,2
2002,Chemistry,The Nobel Prize in Chemistry,2002-10-09,10000000,13632863,https://api.nobelprize.org/2/nobelPrize/che/2002,758,Kurt Wüthrich,3
2002,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2002-10-09,10000000,13632863,https://api.nobelprize.org/2/nobelPrize/eco/2002,759,Daniel Kahneman,1
2002,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2002-10-09,10000000,13632863,https://api.nobelprize.org/2/nobelPrize/eco/2002,760,Vernon L. Smith,2
2002,Literature,The Nobel Prize in Literature,2002-10-10,10000000,13632863,https://api.nobelprize.org/2/nobelPrize/lit/2002,761,Imre Kertész,1
2002,Peace,The Nobel Peace Prize,2002-10-11,10000000,13632863,https://api.nobelprize.org/2/nobelPrize/pea/2002,762,Jimmy Carter,1
2002,Physics,The Nobel Prize in Physics,2002-10-08,10000000,13632863,https://api.nobelprize.org/2/nobelPrize/phy/2002,753,Raymond Davis Jr.,1
2002,Physics,The Nobel Prize in Physics,2002-10-08,10000000,13632863,https://api.nobelprize.org/2/nobelPrize/phy/2002,754,Masatoshi Koshiba,2
2002,Physics,The Nobel Prize in Physics,2002-10-08,10000000,13632863,https://api.nobelprize.org/2/nobelPrize/phy/2002,755,Riccardo Giacconi,3
2002,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2002-10-07,10000000,13632863,https://api.nobelprize.org/2/nobelPrize/med/2002,750,Sydney Brenner,1
2002,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2002-10-07,10000000,13632863,https://api.nobelprize.org/2/nobelPrize/med/2002,751,H. Robert Horvitz,2
2002,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2002-10-07,10000000,13632863,https://api.nobelprize.org/2/nobelPrize/med/2002,752,John E. Sulston,3
2003,Chemistry,The Nobel Prize in Chemistry,2003-10-08,10000000,13375315,https://api.nobelprize.org/2/nobelPrize/che/2003,769,Peter Agre,1
2003,Chemistry,The Nobel Prize in Chemistry,2003-10-08,10000000,13375315,https://api.nobelprize.org/2/nobelPrize/che/2003,770,Roderick MacKinnon,2
2003,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2003-10-08,10000000,13375315,https://api.nobelprize.org/2/nobelPrize/eco/2003,771,Robert F. Engle III,1
2003,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2003-10-08,10000000,13375315,https://api.nobelprize.org/2/nobelPrize/eco/2003,772,Clive W.J. Granger,2
2003,Literature,The Nobel Prize in Literature,2003-10-02,10000000,13375315,https://api.nobelprize.org/2/nobelPrize/lit/2003,763,J. M. Coetzee,1
2003,Peace,The Nobel Peace Prize,2003-10-10,10000000,13375315,https://api.nobelprize.org/2/nobelPrize/pea/2003,773,Shirin Ebadi,1
2003,Physics,The Nobel Prize in Physics,2003-10-07,10000000,13375315,https://api.nobelprize.org/2/nobelPrize/phy/2003,766,Alexei Abrikosov,1
2003,Physics,The Nobel Prize in Physics,2003-10-07,10000000,13375315,https://api.nobelprize.org/2/nobelPrize/phy/2003,767,Vitaly L. Ginzburg,2
2003,Physics,The Nobel Prize in Physics,2003-10-07,10000000,13375315,https://api.nobelprize.org/2/nobelPrize/phy/2003,768,Anthony J. Leggett,3
2003,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2003-10-06,10000000,13375315,https://api.nobelprize.org/2/nobelPrize/med/2003,764,Paul C. Lauterbur,1
2003,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2003-10-06,10000000,13375315,https://api.nobelprize.org/2/nobelPrize/med/2003,765,Sir Peter Mansfield,2
2004,Chemistry,The Nobel Prize in Chemistry,2004-10-06,10000000,13324969,https://api.nobelprize.org/2/nobelPrize/che/2004,779,Aaron Ciechanover,1
2004,Chemistry,The Nobel Prize in Chemistry,2004-10-06,10000000,13324969,https://api.nobelprize.org/2/nobelPrize/che/2004,780,Avram Hershko,2
2004,Chemistry,The Nobel Prize in Chemistry,2004-10-06,10000000,13324969,https://api.nobelprize.org/2/nobelPrize/che/2004,781,Irwin Rose,3
2004,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2004-10-11,10000000,13324969,https://api.nobelprize.org/2/nobelPrize/eco/2004,786,Finn E. Kydland,1
2004,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2004-10-11,10000000,13324969,https://api.nobelprize.org/2/nobelPrize/eco/2004,787,Edward C. Prescott,2
2004,Literature,The Nobel Prize in Literature,2004-10-07,10000000,13324969,https://api.nobelprize.org/2/nobelPrize/lit/2004,782,Elfriede Jelinek,1
2004,Peace,The Nobel Peace Prize,2004-10-08,10000000,13324969,https://api.nobelprize.org/2/nobelPrize/pea/2004,783,Wangari Maathai,1
2004,Physics,The Nobel Prize in Physics,2004-10-05,10000000,13324969,https://api.nobelprize.org/2/nobelPrize/phy/2004,776,David J. Gross,1
2004,Physics,The Nobel Prize in Physics,2004-10-05,10000000,13324969,https://api.nobelprize.org/2/nobelPrize/phy/2004,777,H. David Politzer,2
2004,Physics,The Nobel Prize in Physics,2004-10-05,10000000,13324969,https://api.nobelprize.org/2/nobelPrize/phy/2004,778,Frank Wilczek,3
2004,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2004-10-04,10000000,13324969,https://api.nobelprize.org/2/nobelPrize/med/2004,774,Richard Axel,1
2004,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2004-10-04,10000000,13324969,https://api.nobelprize.org/2/nobelPrize/med/2004,775,Linda B. Buck,2
2005,Chemistry,The Nobel Prize in Chemistry,2005-10-05,10000000,13266708,https://api.nobelprize.org/2/nobelPrize/che/2005,794,Yves Chauvin,1
2005,Chemistry,The Nobel Prize in Chemistry,2005-10-05,10000000,13266708,https://api.nobelprize.org/2/nobelPrize/che/2005,795,Robert H. Grubbs,2
2005,Chemistry,The Nobel Prize in Chemistry,2005-10-05,10000000,13266708,https://api.nobelprize.org/2/nobelPrize/che/2005,796,Richard R. Schrock,3
2005,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2005-10-10,10000000,13266708,https://api.nobelprize.org/2/nobelPrize/eco/2005,799,Robert J. Aumann,1
2005,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2005-10-10,10000000,13266708,https://api.nobelprize.org/2/nobelPrize/eco/2005,800,Thomas C. Schelling,2
2005,Literature,The Nobel Prize in Literature,2005-10-13,10000000,13266708,https://api.nobelprize.org/2/nobelPrize/lit/2005,801,Harold Pinter,1
2005,Peace,The Nobel Peace Prize,2005-10-07,10000000,13266708,https://api.nobelprize.org/2/nobelPrize/pea/2005,797,,1
2005,Peace,The Nobel Peace Prize,2005-10-07,10000000,13266708,https://api.nobelprize.org/2/nobelPrize/pea/2005,798,Mohamed ElBaradei,2
2005,Physics,The Nobel Prize in Physics,2005-10-04,10000000,13266708,https://api.nobelprize.org/2/nobelPrize/phy/2005,791,Roy J. Glauber,1
2005,Physics,The Nobel Prize in Physics,2005-10-04,10000000,13266708,https://api.nobelprize.org/2/nobelPrize/phy/2005,792,John L. Hall,2
2005,Physics,The Nobel Prize in Physics,2005-10-04,10000000,13266708,https://api.nobelprize.org/2/nobelPrize/phy/2005,793,Theodor W. Hänsch,3
2005,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2005-10-03,10000000,13266708,https://api.nobelprize.org/2/nobelPrize/med/2005,789,Barry J. Marshall,1
2005,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2005-10-03,10000000,13266708,https://api.nobelprize.org/2/nobelPrize/med/2005,790,J. Robin Warren,2
2006,Chemistry,The Nobel Prize in Chemistry,2006-10-04,10000000,13086876,https://api.nobelprize.org/2/nobelPrize/che/2006,806,Roger D. Kornberg,1
2006,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2006-10-09,10000000,13086876,https://api.nobelprize.org/2/nobelPrize/eco/2006,807,Edmund S. Phelps,1
2006,Literature,The Nobel Prize in Literature,2006-10-12,10000000,13086876,https://api.nobelprize.org/2/nobelPrize/lit/2006,808,Orhan Pamuk,1
2006,Peace,The Nobel Peace Prize,2006-10-13,10000000,13086876,https://api.nobelprize.org/2/nobelPrize/pea/2006,809,Muhammad Yunus,1
2006,Peace,The Nobel Peace Prize,2006-10-13,10000000,13086876,https://api.nobelprize.org/2/nobelPrize/pea/2006,810,,2
2006,Physics,The Nobel Prize in Physics,2006-10-03,10000000,13086876,https://api.nobelprize.org/2/nobelPrize/phy/2006,804,John C. Mather,1
2006,Physics,The Nobel Prize in Physics,2006-10-03,10000000,13086876,https://api.nobelprize.org/2/nobelPrize/phy/2006,805,George F. Smoot,2
2006,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2006-10-02,10000000,13086876,https://api.nobelprize.org/2/nobelPrize/med/2006,802,Andrew Z. Fire,1
2006,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2006-10-02,10000000,13086876,https://api.nobelprize.org/2/nobelPrize/med/2006,803,Craig C. Mello,2
2007,Chemistry,The Nobel Prize in Chemistry,2007-10-10,10000000,12802893,https://api.nobelprize.org/2/nobelPrize/che/2007,816,Gerhard Ertl,1
2007,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2007-10-15,10000000,12802893,https://api.nobelprize.org/2/nobelPrize/eco/2007,820,Leonid Hurwicz,1
2007,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2007-10-15,10000000,12802893,https://api.nobelprize.org/2/nobelPrize/eco/2007,821,Eric S. Maskin,2
2007,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2007-10-15,10000000,12802893,https://api.nobelprize.org/2/nobelPrize/eco/2007,822,Roger B. Myerson,3
2007,Literature,The Nobel Prize in Literature,2007-10-11,10000000,12802893,https://api.nobelprize.org/2/nobelPrize/lit/2007,817,Doris Lessing,1
2007,Peace,The Nobel Peace Prize,2007-10-12,10000000,12802893,https://api.nobelprize.org/2/nobelPrize/pea/2007,818,,1
2007,Peace,The Nobel Peace Prize,2007-10-12,10000000,12802893,https://api.nobelprize.org/2/nobelPrize/pea/2007,819,Al Gore,2
2007,Physics,The Nobel Prize in Physics,2007-10-09,10000000,12802893,https://api.nobelprize.org/2/nobelPrize/phy/2007,814,Albert Fert,1
2007,Physics,The Nobel Prize in Physics,2007-10-09,10000000,12802893,https://api.nobelprize.org/2/nobelPrize/phy/2007,815,Peter Grünberg,2
2007,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2007-10-08,10000000,12802893,https://api.nobelprize.org/2/nobelPrize/med/2007,811,Mario R. Capecchi,1
2007,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2007-10-08,10000000,12802893,https://api.nobelprize.org/2/nobelPrize/med/2007,812,Sir Martin J. Evans,2
2007,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2007-10-08,10000000,12802893,https://api.nobelprize.org/2/nobelPrize/med/2007,813,Oliver Smithies,3
2008,Chemistry,The Nobel Prize in Chemistry,2008-10-08,10000000,12377622,https://api.nobelprize.org/2/nobelPrize/che/2008,829,Osamu Shimomura,1
2008,Chemistry,The Nobel Prize in Chemistry,2008-10-08,10000000,12377622,https://api.nobelprize.org/2/nobelPrize/che/2008,830,Martin Chalfie,2
2008,Chemistry,The Nobel Prize in Chemistry,2008-10-08,10000000,12377622,https://api.nobelprize.org/2/nobelPrize/che/2008,831,Roger Y. Tsien,3
2008,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2008-10-13,10000000,12377622,https://api.nobelprize.org/2/nobelPrize/eco/2008,834,Paul Krugman,1
2008,Literature,The Nobel Prize in Literature,2008-10-09,10000000,12377622,https://api.nobelprize.org/2/nobelPrize/lit/2008,832,Jean-Marie Gustave Le Clézio,1
2008,Peace,The Nobel Peace Prize,2008-10-10,10000000,12377622,https://api.nobelprize.org/2/nobelPrize/pea/2008,833,Martti Ahtisaari,1
2008,Physics,The Nobel Prize in Physics,2008-10-07,10000000,12377622,https://api.nobelprize.org/2/nobelPrize/phy/2008,826,Yoichiro Nambu,1
2008,Physics,The Nobel Prize in Physics,2008-10-07,10000000,12377622,https://api.nobelprize.org/2/nobelPrize/phy/2008,827,Makoto Kobayashi,2
2008,Physics,The Nobel Prize in Physics,2008-10-07,10000000,12377622,https://api.nobelprize.org/2/nobelPrize/phy/2008,828,Toshihide Maskawa,3
2008,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2008-10-06,10000000,12377622,https://api.nobelprize.org/2/nobelPrize/med/2008,823,Harald zur Hausen,1
2008,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2008-10-06,10000000,12377622,https://api.nobelprize.org/2/nobelPrize/med/2008,824,Françoise Barré-Sinoussi,2
2008,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2008-10-06,10000000,12377622,https://api.nobelprize.org/2/nobelPrize/med/2008,825,Luc Montagnier,3
2009,Chemistry,The Nobel Prize in Chemistry,2009-10-07,10000000,12413793,https://api.nobelprize.org/2/nobelPrize/che/2009,841,Venkatraman Ramakrishnan,1
2009,Chemistry,The Nobel Prize in Chemistry,2009-10-07,10000000,12413793,https://api.nobelprize.org/2/nobelPrize/che/2009,842,Thomas A. Steitz,2
